urban_system_id,city,country_code,country_name,population_raw,population_year,environment_score,pm25_raw,environment_pm25_score,pm25_year,green_area_raw,environment_green_score,green_area_year,mobility_score,public_transport_raw,public_transport_score,public_transport_year,economic_opportunity_score,employment_raw,employment_score,employment_year,unemployment_raw,unemployment_score,unemployment_year,commuting_pt_raw,commuting_pt_year,commuting_pt_staleness,commuting_bike_raw,commuting_bike_year,commuting_bike_staleness,commuting_walk_raw,commuting_walk_year,commuting_walk_staleness,commuting_car_raw,commuting_car_year,commuting_car_staleness,perceived_safety_score,perceived_safety_year,community_score,community_year,life_satisfaction_score,life_satisfaction_year,housing_satisfaction_score,housing_satisfaction_year,profile_dimensions_available,profile_coverage_pct,explorer_eligible,environment_eligible,mobility_eligible,economic_eligible,extended_profile_eligible,radar_eligible,n_perception_dimensions
TR001,Ankara,TR,Turkey,5246281,2024,1.9,71.42128358874676,0.59,2025,43,3.21,2021,,,,,10.48,54.9,7.01,2024,9.7,13.96,2024,,,,,,,,,,,,,53.75,2023,35.0,2023,16.88,2023,61.25,2023,6,85.7,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,4
TR002,Adana,TR,Turkey,1816750,2024,3.31,58.847331392480136,3.25,2025,44,3.37,2021,,,,,10.5,52.4,5.9,2024,9.3,15.09,2024,,,,,,,,,,,,,,,,,,,,,2,28.6,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0
TR003,Antalya,TR,Turkey,1508134,2024,14.04,42.379062532104776,12.26,2025,84,15.81,2021,,,,,35.03,60.5,13.28,2024,6,56.79,2024,,,,,,,,,,,,,83.12,2023,22.5,2023,22.5,2023,81.25,2023,6,85.7,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,4
TR004,Balikesir,TR,Turkey,375778,2024,3.48,54.70717919191688,4.87,2025,36,2.09,2021,,,,,31.58,57.8,10.52,2024,6.3,52.64,2024,,,,,,,,,,,,,,,,,,,,,2,28.6,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0
TR005,Bursa,TR,Turkey,2102169,2024,1.08,68.9080315447348,1.03,2025,31,1.12,2021,,,,,13.5,56.2,8.12,2024,9,18.87,2024,,,,,,,,,,,,,,,,,,,,,2,28.6,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0
TR006,Denizli,TR,Turkey,691783,2024,8.59,48.49210812755127,8.12,2025,63,9.07,2021,,,,,17.9,57.8,10.52,2024,8.3,25.28,2024,,,,,,,,,,,,,,,,,,,,,2,28.6,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0
TR007,Diyarbakir,TR,Turkey,1164940,2024,2.73,59.99539238525718,2.81,2025,39,2.65,2021,,,,,7.63,40.9,0.92,2024,9.4,14.34,2024,,,,,,,,,,,,,59.38,2023,82.5,2023,7.5,2023,88.75,2023,6,85.7,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,4
TR009,Erzurum,TR,Turkey,440546,2024,20.73,35.024409135061696,27.18,2025,78,14.29,2021,,,,,24.76,50.1,4.43,2024,6.7,45.09,2024,,,,,,,,,,,,,,,,,,,,,2,28.6,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0
TR010,Gaziantep,TR,Turkey,1835508,2024,1.35,64.31934523528143,2.07,2025,27,0.64,2021,,,,,5.82,46.6,2.21,2024,10.9,9.43,2024,,,,,,,,,,,,,,,,,,,,,2,28.6,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0
TR011,Hatay,TR,Turkey,440536,2024,8.32,58.18562826488896,3.4,2025,74,13.24,2021,,,,,5.71,49.8,3.87,2024,12,7.55,2024,,,,,,,,,,,,,,,,,,,,,2,28.6,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0
TR012,Istanbul,TR,Turkey,13638945,2024,0.55,72.7018720198803,0.3,2025,30,0.8,2021,,,,,15.74,57.6,9.96,2024,8.8,21.51,2024,,,,,,,,,,,,,7.5,2023,1.25,2023,3.75,2023,3.75,2023,6,85.7,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,4
TR013,Izmir,TR,Turkey,2938292,2024,2.58,70.78994013728172,0.74,2025,49,4.41,2021,85.68,98.1,85.68,2023,9.13,57.1,9.59,2024,11.1,8.68,2024,,,,,,,,,,,,,,,,,,,,,3,42.9,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,0
TR016,Kayseri,TR,Turkey,1191072,2024,5.8,50.01240405008831,6.79,2025,50,4.82,2021,,,,,9.48,49.8,3.87,2024,9.3,15.09,2024,,,,,,,,,,,,,,,,,,,,,2,28.6,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0
TR017,Kocaeli,TR,Turkey,653643,2024,11.22,67.56898058411232,1.33,2025,93,21.11,2021,49.34,94.5,49.34,2023,16.76,58,11.07,2024,8.7,22.45,2024,,,,,,,,,,,,,,,,,,,,,3,42.9,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,0
TR018,Konya,TR,Turkey,1433861,2024,10.2,40.73842801065699,14.62,2025,53,5.78,2021,,,,,17.11,51.9,5.54,2024,7.9,28.68,2024,,,,,,,,,,,,,,,,,,,,,2,28.6,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0
TR019,Malatya,TR,Turkey,575158,2024,4.17,54.8093326666722,4.58,2025,47,3.77,2021,,,,,27.98,48.8,3.32,2024,6.3,52.64,2024,,,,,,,,,,,,,,,,,,,,,2,28.6,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0
TR020,Manisa,TR,Turkey,435388,2024,2.35,58.985883468018535,3.1,2025,33,1.61,2021,,,,,26.79,56.6,8.49,2024,6.7,45.09,2024,,,,,,,,,,,,,,,,,,,,,2,28.6,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0
TR022,Samsun,TR,Turkey,679803,2024,3.37,51.47812439343352,5.61,2025,31,1.12,2021,,,,,22.1,53.4,6.46,2024,7.3,37.74,2024,,,,,,,,,,,,,,,,,,,,,2,28.6,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0
TR024,Trabzon,TR,Turkey,330836,2024,14.45,37.47648448372905,20.24,2025,61,8.67,2021,,,,,15.86,55.3,7.75,2024,8.6,23.96,2024,,,,,,,,,,,,,,,,,,,,,2,28.6,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0
TR025,Van,TR,Turkey,522862,2024,5.75,49.54758074836472,7.09,2025,49,4.41,2021,,,,,1.31,39.5,0.37,2024,15.4,2.26,2024,,,,,,,,,,,,,,,,,,,,,2,28.6,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0
UK001,London,UK,United Kingdom,12666099,2024,42.13,26.888539119002935,62.04,2025,95,22.23,2021,93.5,98.7,93.5,2023,,,,,,,,32.8,2021,current,4.2,2021,current,10.8,2021,current,48.4,2021,current,20.0,2023,42.5,2023,38.12,2023,28.75,2023,6,85.7,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,4
UK002,West Midlands urban area,UK,United Kingdom,3247941,2024,53.44,27.400329853670705,59.53,2025,138,47.35,2021,81.7,97.8,81.7,2023,,,,,,,,10.7,2021,current,1.5,2021,current,8.3,2021,current,76.1,2021,current,,,,,,,,,2,28.6,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0
UK003,Leeds,UK,United Kingdom,3070506,2024,80.3,23.651648244773355,80.65,2025,197,79.94,2021,81.7,97.8,81.7,2023,,,,,,,,7.8,2021,current,1.6,2021,current,11.8,2021,current,75.1,2021,current,,,,,,,,,2,28.6,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0
UK004,Glasgow,UK,United Kingdom,1895840,2024,81.12,18.148484148206226,95.72,2025,168,66.53,2021,88.99,98.4,88.99,2023,,,,,,,,15.3,2021,current,1.6,2021,current,8.5,2021,current,71.6,2021,current,45.0,2023,86.25,2023,45.0,2023,72.5,2023,6,85.7,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,4
UK006,Liverpool,UK,United Kingdom,1597536,2024,58.06,24.22228760561342,76.96,2025,125,39.17,2021,96.95,99.2,96.95,2023,,,,,,,,11.8,2021,current,2.4,2021,current,10.3,2021,current,71.6,2021,current,,,,,,,,,2,28.6,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0
UK007,Edinburgh,UK,United Kingdom,932180,2024,63.77,20.339990415146914,92.32,2025,120,35.23,2021,93.5,98.7,93.5,2023,,,,,,,,21.4,2021,current,4.1,2021,current,14,2021,current,58.2,2021,current,,,,,,,,,2,28.6,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0
UK008,Manchester,UK,United Kingdom,3595966,2024,65.8,26.55460186985193,64.25,2025,169,67.34,2021,93.5,98.7,93.5,2023,,,,,,,,9.5,2021,current,2.3,2021,current,10.9,2021,current,73.8,2021,current,23.75,2023,43.75,2023,51.25,2023,70.0,2023,6,85.7,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,4
UK009,Cardiff,UK,United Kingdom,939371,2024,61.34,24.162898877754078,77.25,2025,135,45.43,2021,74.27,97.3,74.27,2023,,,,,,,,6.9,2021,current,2.2,2021,current,10.2,2021,current,78.5,2021,current,51.25,2023,70.0,2023,85.62,2023,76.25,2023,6,85.7,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,4
UK010,Sheffield,UK,United Kingdom,1217504,2024,73.92,24.850395055398373,72.08,2025,188,75.76,2021,95.89,99.1,95.89,2023,,,,,,,,9,2021,current,1.4,2021,current,9.5,2021,current,77.2,2021,current,,,,,,,,,2,28.6,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0
UK011,Bristol,UK,United Kingdom,1025309,2024,57.79,23.811113075811143,79.62,2025,121,35.96,2021,80.37,97.7,80.37,2023,,,,,,,,7.7,2021,current,5.6,2021,current,13.6,2021,current,70.3,2021,current,,,,,,,,,2,28.6,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0
UK013,Newcastle upon Tyne,UK,United Kingdom,1221203,2024,67.89,19.689324607915964,93.65,2025,129,42.13,2021,68.17,96.8,68.17,2023,,,,,,,,11.7,2021,current,2.3,2021,current,11.1,2021,current,71.6,2021,current,50.0,2023,77.5,2023,88.12,2023,97.5,2023,6,85.7,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,4
UK014,Leicester,UK,United Kingdom,967988,2024,58.3,23.081561565754573,83.6,2025,116,32.99,2021,38.73,92.9,38.73,2023,,,,,,,,5.7,2021,current,3.3,2021,current,12.3,2021,current,75.6,2021,current,,,,,,,,,2,28.6,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0
UK016,Aberdeen,UK,United Kingdom,496860,2024,70.11,15.622705501389438,97.05,2025,131,43.18,2021,25.86,88.8,25.86,2023,,,,,,,,6.7,2021,current,1.6,2021,current,12.1,2021,current,74,2021,current,,,,,,,,,2,28.6,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0
UK017,Cambridge,UK,United Kingdom,414802,2024,62.12,24.083137371013958,77.84,2025,137,46.39,2021,39.39,93,39.39,2023,,,,,,,,6.1,2021,current,14.6,2021,current,10.7,2021,current,65.7,2021,current,,,,,,,,,2,28.6,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0
UK018,Exeter,UK,United Kingdom,520179,2024,65.59,24.38749545245712,75.48,2025,149,55.7,2021,35.68,91.7,35.68,2023,,,,,,,,4.7,2021,current,3.3,2021,current,14.9,2021,current,74.5,2021,current,,,,,,,,,2,28.6,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0
UK019,Lincoln,UK,United Kingdom,326790,2024,71.49,22.717369355218366,84.79,2025,153,58.19,2021,34.22,91.2,34.22,2023,,,,,,,,3,2021,current,3.5,2021,current,12.2,2021,current,78.8,2021,current,,,,,,,,,2,28.6,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0
UK021,Stevenage,UK,United Kingdom,91774,2024,60.58,23.385238975869385,81.98,2025,125,39.17,2021,100.0,100,100.0,2023,,,,,,,,8.4,2021,current,2.7,2021,current,11,2021,current,74.8,2021,current,,,,,,,,,2,28.6,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0
UK023,Portsmouth,UK,United Kingdom,539655,2024,51.68,25.390564658755277,69.57,2025,117,33.79,2021,95.89,99.1,95.89,2023,,,,,,,,6.4,2021,current,5.5,2021,current,11.8,2021,current,72.3,2021,current,,,,,,,,,2,28.6,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0
UK024,Worcester,UK,United Kingdom,189898,2024,65.39,24.51202428471027,74.59,2025,150,56.18,2021,33.55,91.1,33.55,2023,,,,,,,,3.5,2021,current,2.9,2021,current,13.1,2021,current,78.3,2021,current,,,,,,,,,2,28.6,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0
UK025,Coventry,UK,United Kingdom,787858,2024,62.72,23.351442863693354,82.27,2025,131,43.18,2021,84.48,98,84.48,2023,,,,,,,,7.3,2021,current,2.7,2021,current,10.5,2021,current,76.4,2021,current,,,,,,,,,2,28.6,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0
UK026,Kingston upon Hull,UK,United Kingdom,631285,2024,60.03,21.603524796945567,89.96,2025,109,30.1,2021,47.08,94,47.08,2023,,,,,,,,5.5,2021,current,5.6,2021,current,10.4,2021,current,75.5,2021,current,,,,,,,,,2,28.6,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0
UK027,Stoke-on-Trent,UK,United Kingdom,494803,2024,76.48,23.318288602168284,82.42,2025,175,70.55,2021,63.79,96.3,63.79,2023,,,,,,,,3.4,2021,current,1.5,2021,current,9.5,2021,current,80.9,2021,current,,,,,,,,,2,28.6,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0
UK029,Nottingham,UK,United Kingdom,936382,2024,71.61,18.56940390770149,94.98,2025,139,48.23,2021,78.78,97.6,78.78,2023,,,,,,,,11.2,2021,current,3,2021,current,10.7,2021,current,72.1,2021,current,,,,,,,,,2,28.6,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0
UK031,Bath and North East Somerset,UK,United Kingdom,200028,2024,74.77,23.171598768287588,83.01,2025,168,66.53,2021,38.2,92.5,38.2,2023,,,,,,,,6.8,2021,current,3.1,2021,current,17.8,2021,current,69.5,2021,current,,,,,,,,,2,28.6,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0
UK033,Guildford,UK,United Kingdom,285643,2024,79.98,25.292708880577905,70.31,2025,225,89.65,2021,42.84,93.7,42.84,2023,,,,,,,,6.7,2021,current,2.5,2021,current,13.6,2021,current,74.2,2021,current,,,,,,,,,2,28.6,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0
UK034,Thanet,UK,United Kingdom,142691,2024,43.39,25.74842232308264,68.24,2025,89,18.54,2021,88.99,98.4,88.99,2023,,,,,,,,8,2021,current,2.7,2021,current,12.9,2021,current,72.9,2021,current,,,,,,,,,2,28.6,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0
UK041,Ashford,UK,United Kingdom,140936,2024,69.47,26.17695977113825,66.32,2025,180,72.63,2021,29.18,89.7,29.18,2023,,,,,,,,6.4,2021,current,2.7,2021,current,10.2,2021,current,78.5,2021,current,,,,,,,,,2,28.6,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0
UK043,East Staffordshire,UK,United Kingdom,129659,2024,66.58,22.523809944417472,85.82,2025,138,47.35,2021,22.28,86.9,22.28,2023,,,,,,,,2.2,2021,current,2.9,2021,current,12.2,2021,current,78.8,2021,current,,,,,,,,,2,28.6,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0
UK044,Darlington,UK,United Kingdom,112489,2024,66.41,18.341604491116616,95.27,2025,123,37.56,2021,69.63,97,69.63,2023,,,,,,,,4.9,2021,current,2.6,2021,current,13.3,2021,current,75.6,2021,current,,,,,,,,,2,28.6,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0
UK045,Worthing,UK,United Kingdom,113866,2024,53.09,20.710612258632615,91.58,2025,79,14.61,2021,99.47,99.8,99.47,2023,,,,,,,,6.8,2021,current,4.8,2021,current,15.8,2021,current,69.8,2021,current,,,,,,,,,2,28.6,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0
UK046,Mansfield,UK,United Kingdom,113138,2024,70.34,21.90375944948439,89.07,2025,144,51.61,2021,99.2,99.7,99.2,2023,,,,,,,,4.8,2021,current,1.4,2021,current,7.8,2021,current,82.8,2021,current,,,,,,,,,2,28.6,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0
UK047,Chesterfield,UK,United Kingdom,106045,2024,75.32,22.672066210440388,85.23,2025,166,65.41,2021,98.28,99.5,98.28,2023,,,,,,,,6.2,2021,current,1.2,2021,current,10.4,2021,current,78.9,2021,current,,,,,,,,,2,28.6,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0
UK050,Burnley,UK,United Kingdom,199010,2024,85.05,22.110180815650285,87.59,2025,203,82.5,2021,90.58,98.5,90.58,2023,,,,,,,,4.9,2021,current,1.1,2021,current,13.3,2021,current,76,2021,current,,,,,,,,,2,28.6,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0
UK051,Great Yarmouth,UK,United Kingdom,100529,2024,52.92,23.43975187886804,81.68,2025,98,24.16,2021,74.27,97.3,74.27,2023,,,,,,,,5.7,2021,current,3.7,2021,current,12.6,2021,current,73.9,2021,current,,,,,,,,,2,28.6,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0
UK055,Eastbourne,UK,United Kingdom,104259,2024,49.59,26.573190404434747,63.96,2025,120,35.23,2021,98.28,99.5,98.28,2023,,,,,,,,8.2,2021,current,3.1,2021,current,15.7,2021,current,69.6,2021,current,,,,,,,,,2,28.6,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0
UK056,Hastings,UK,United Kingdom,187352,2024,69.66,25.27614065667961,70.61,2025,171,68.7,2021,54.11,95.3,54.11,2023,,,,,,,,6.3,2021,current,1.6,2021,current,13.1,2021,current,75,2021,current,,,,,,,,,2,28.6,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0
UK059,Redditch,UK,United Kingdom,87847,2024,79.12,24.387847701776362,75.33,2025,204,82.91,2021,85.68,98.1,85.68,2023,,,,,,,,4.9,2021,current,1.8,2021,current,8.1,2021,current,82.2,2021,current,,,,,,,,,2,28.6,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0
UK062,Halton,UK,United Kingdom,131543,2024,79.52,24.19374131429025,77.1,2025,201,81.94,2021,84.48,98,84.48,2023,,,,,,,,5.5,2021,current,2.7,2021,current,9.7,2021,current,79.3,2021,current,,,,,,,,,2,28.6,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0
UK506,Doncaster,UK,United Kingdom,319765,2024,73.03,21.18735236025788,90.84,2025,148,55.22,2021,85.68,98.1,85.68,2023,,,,,,,,6.7,2021,current,2.2,2021,current,8.7,2021,current,79.3,2021,current,,,,,,,,,2,28.6,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0
UK510,Sunderland,UK,United Kingdom,288606,2024,69.97,21.100930904405143,90.99,2025,140,48.96,2021,97.75,99.4,97.75,2023,,,,,,,,10.5,2021,current,1.7,2021,current,9.8,2021,current,75.1,2021,current,,,,,,,,,2,28.6,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0
UK513,Medway,UK,United Kingdom,292655,2024,56.75,24.134521701983005,77.55,2025,121,35.96,2021,95.09,98.9,95.09,2023,,,,,,,,8.9,2021,current,1,2021,current,9.7,2021,current,77.2,2021,current,,,,,,,,,2,28.6,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0
UK515,Brighton and Hove,UK,United Kingdom,451122,2024,42.61,25.78113105647731,67.95,2025,86,17.26,2021,95.09,98.9,95.09,2023,,,,,,,,14.3,2021,current,5.2,2021,current,19.5,2021,current,57.5,2021,current,,,,,,,,,2,28.6,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0
UK516,Plymouth,UK,United Kingdom,423138,2024,75.08,21.919380222339413,88.92,2025,158,61.24,2021,42.84,93.7,42.84,2023,,,,,,,,6.5,2021,current,2.3,2021,current,13,2021,current,74.2,2021,current,,,,,,,,,2,28.6,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0
UK517,Swansea,UK,United Kingdom,394553,2024,92.83,20.312913520507347,92.47,2025,239,93.18,2021,78.78,97.6,78.78,2023,,,,,,,,3.9,2021,current,1.4,2021,current,8.4,2021,current,83.7,2021,current,,,,,,,,,2,28.6,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0
UK518,Derby,UK,United Kingdom,522093,2024,72.75,21.621905178485644,89.81,2025,149,55.7,2021,72.68,97.2,72.68,2023,,,,,,,,5.3,2021,current,2.3,2021,current,10.3,2021,current,78.9,2021,current,,,,,,,,,2,28.6,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0
UK520,Southampton,UK,United Kingdom,713674,2024,68.6,24.98693095992153,71.79,2025,166,65.41,2021,60.48,96,60.48,2023,,,,,,,,5.8,2021,current,3.3,2021,current,11.9,2021,current,76,2021,current,,,,,,,,,2,28.6,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0
UK525,Milton Keynes,UK,United Kingdom,305884,2024,75.22,25.310139220427857,70.01,2025,198,80.42,2021,52.39,95.1,52.39,2023,,,,,,,,7.3,2021,current,3.1,2021,current,8,2021,current,76.4,2021,current,,,,,,,,,2,28.6,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0
UK528,Northampton,UK,United Kingdom,439811,2024,63.25,25.593995055111534,69.13,2025,152,57.38,2021,30.77,90.6,30.77,2023,,,,,,,,5.9,2021,current,2.2,2021,current,9.8,2021,current,79.6,2021,current,,,,,,,,,2,28.6,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0
UK531,Warrington,UK,United Kingdom,215391,2024,71.67,24.837476719051814,72.23,2025,176,71.11,2021,88.99,98.4,88.99,2023,,,,,,,,4,2021,current,3.6,2021,current,8,2021,current,81.5,2021,current,,,,,,,,,2,28.6,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0
UK532,Luton,UK,United Kingdom,239090,2024,50.63,20.60213676526948,91.88,2025,64,9.39,2021,99.73,99.9,99.73,2023,,,,,,,,12.3,2021,current,1.4,2021,current,11.6,2021,current,70.1,2021,current,,,,,,,,,2,28.6,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0
UK533,York,UK,United Kingdom,209301,2024,61.86,21.850802663242494,89.22,2025,118,34.51,2021,90.58,98.5,90.58,2023,,,,,,,,6.2,2021,current,11.3,2021,current,18.5,2021,current,61.3,2021,current,,,,,,,,,2,28.6,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0
UK535,Swindon,UK,United Kingdom,243875,2024,57.49,24.04884381199038,78.14,2025,122,36.84,2021,96.95,99.2,96.95,2023,,,,,,,,8.8,2021,current,4,2021,current,9.2,2021,current,74.9,2021,current,,,,,,,,,2,28.6,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0
UK539,Bournemouth,UK,United Kingdom,408967,2024,57.02,25.791450908745755,67.65,2025,137,46.39,2021,64.46,96.4,64.46,2023,,,,,,,,7.2,2021,current,4.6,2021,current,11.8,2021,current,73.3,2021,current,,,,,,,,,2,28.6,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0
UK542,Telford and Wrekin,UK,United Kingdom,195952,2024,88.49,22.47334652387447,85.97,2025,231,91.01,2021,61.8,96.1,61.8,2023,,,,,,,,2.6,2021,current,2,2021,current,7.9,2021,current,82.1,2021,current,,,,,,,,,2,28.6,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0
UK543,North East Lincolnshire,UK,United Kingdom,159911,2024,59.42,22.77222601960917,84.34,2025,118,34.51,2021,60.48,96,60.48,2023,,,,,,,,4.1,2021,current,5.8,2021,current,10.7,2021,current,76.3,2021,current,,,,,,,,,2,28.6,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0
UK545,Peterborough,UK,United Kingdom,223655,2024,71.66,24.403211387106214,75.18,2025,170,68.14,2021,68.97,96.9,68.97,2023,,,,,,,,6.2,2021,current,5,2021,current,10.1,2021,current,73.6,2021,current,,,,,,,,,2,28.6,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0
UK546,Colchester,UK,United Kingdom,356981,2024,72.08,24.223268351111802,76.81,2025,169,67.34,2021,70.82,97.1,70.82,2023,,,,,,,,6.2,2021,current,3,2021,current,11.9,2021,current,76.2,2021,current,,,,,,,,,2,28.6,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0
UK548,Basingstoke and Deane,UK,United Kingdom,193110,2024,65.03,24.142326883254263,77.4,2025,145,52.65,2021,50.66,94.8,50.66,2023,,,,,,,,6.1,2021,current,2.4,2021,current,11.9,2021,current,77,2021,current,,,,,,,,,2,28.6,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0
UK549,Bedford,UK,United Kingdom,194976,2024,59.46,24.533420971083647,74.3,2025,133,44.62,2021,64.46,96.4,64.46,2023,,,,,,,,5.2,2021,current,4.1,2021,current,11.1,2021,current,75.9,2021,current,,,,,,,,,2,28.6,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0
UK550,Dundee City,UK,United Kingdom,264690,2024,79.05,14.109967839962449,98.23,2025,156,59.87,2021,58.89,95.9,58.89,2023,,,,,,,,9.4,2021,current,1.5,2021,current,12.6,2021,current,73.5,2021,current,,,,,,,,,2,28.6,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0
UK551,Falkirk,UK,United Kingdom,160020,2024,88.3,14.487653848054931,97.78,2025,195,78.81,2021,90.58,98.5,90.58,2023,,,,,,,,8.1,2021,current,1.2,2021,current,6.7,2021,current,81.7,2021,current,,,,,,,,,2,28.6,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0
UK552,Reading,UK,United Kingdom,370107,2024,60.59,25.671540252143885,68.54,2025,145,52.65,2021,39.39,93,39.39,2023,,,,,,,,12.2,2021,current,3.6,2021,current,13.9,2021,current,67.7,2021,current,,,,,,,,,2,28.6,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0
UK553,Blackpool,UK,United Kingdom,348381,2024,61.48,22.416195007853453,86.12,2025,122,36.84,2021,72.68,97.2,72.68,2023,,,,,,,,6.1,2021,current,2.6,2021,current,11.7,2021,current,76,2021,current,,,,,,,,,2,28.6,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0
UK554,Maidstone,UK,United Kingdom,187767,2024,66.4,23.8489734119661,79.03,2025,146,53.77,2021,49.34,94.5,49.34,2023,,,,,,,,6.6,2021,current,1.3,2021,current,11.1,2021,current,78.5,2021,current,,,,,,,,,2,28.6,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0
UK556,Dacorum,UK,United Kingdom,161420,2024,70.61,22.125857430942663,87.44,2025,146,53.77,2021,74.27,97.3,74.27,2023,,,,,,,,6.3,2021,current,1.3,2021,current,11.2,2021,current,78.2,2021,current,,,,,,,,,2,28.6,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0
UK557,Blackburn with Darwen,UK,United Kingdom,314392,2024,77.83,22.964415377567608,83.75,2025,178,71.91,2021,68.97,96.9,68.97,2023,,,,,,,,3.7,2021,current,1,2021,current,11,2021,current,79.6,2021,current,,,,,,,,,2,28.6,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0
UK558,Newport,UK,United Kingdom,262018,2024,84.08,24.570101798279886,73.71,2025,247,94.46,2021,68.97,96.9,68.97,2023,,,,,,,,4.6,2021,current,1.4,2021,current,8.3,2021,current,82.4,2021,current,,,,,,,,,2,28.6,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0
